Production,Hour,Month,Day,TotalConsumption,ChargingPower,BatteryEnergy,GridBalance,FromGrid,FeedIn,SelfConsumption,Revenue
1.1779869167507457,14,4,91,,0.0,7.68,,-0.0,0.0,,
1.1301577391732813,15,4,91,,0.0,7.68,,-0.0,0.0,,
0.9360173257218493,16,4,91,,0.0,7.68,,-0.0,0.0,,
0.6823011158572159,17,4,91,,0.0,7.68,,-0.0,0.0,,
0.5272545822573768,18,4,91,,0.0,7.68,,-0.0,0.0,,
0.23507287275751848,19,4,91,,0.0,7.68,,-0.0,0.0,,
0.0,20,4,91,,0.0,7.68,,-0.0,0.0,,
0.0,21,4,91,,0.0,7.68,,-0.0,0.0,,
0.0,22,4,91,,0.0,7.68,,-0.0,0.0,,
0.0,23,4,91,,0.0,7.68,,-0.0,0.0,,
0.0,0,4,92,0.7816840951256546,-0.7738672541743981,6.898315904874345,-0.007816840951256565,0.007816840951256565,0.0,0.7738672541743981,0.24763752133580738
0.0,1,4,92,0.7509698094113784,-0.7434601113172645,6.147346095462967,-0.007509698094113837,0.007509698094113837,0.0,0.7434601113172645,0.23790723562152466
0.0,2,4,92,0.7551194692753178,-0.7475682745825646,5.392226626187649,-0.007551194692753227,0.007551194692753227,0.0,0.7475682745825646,0.23922184786642067
-0.0,3,4,92,0.769575251588231,-0.7618794990723488,4.622651374599418,-0.0076957525158822815,0.0076957525158822815,0.0,0.7618794990723488,0.2438014397031516
0.0,4,4,92,0.8300514420644303,-0.821750927643786,3.792599932534988,-0.008300514420644278,0.008300514420644278,0.0,0.821750927643786,0.2629602968460115
0.0,5,4,92,0.9652830222238865,-0.9556301920016477,2.8273169103111013,-0.00965283022223884,0.00965283022223884,0.0,0.9556301920016477,0.3058016614405273
-0.0,6,4,92,1.020286501716178,-1.0100836366990162,1.8070304085949234,-0.010202865017161722,0.010202865017161722,0.0,1.0100836366990162,0.3232267637436852
-0.0,7,4,92,0.9388798629481234,-0.9294910643186421,0.8681505456467999,-0.009388798629481276,0.009388798629481276,0.0,0.9294910643186421,0.2974371405819655
0.8326785493692318,8,4,92,0.9771074362248637,-0.1429845979870756,0.723721658791168,-0.001444288868556326,0.001444288868556326,0.0,0.9756631473563074,0.3122122071540184
2.0082215015420473,9,4,92,1.0121934607122294,0.9960280408298179,1.7097894192126877,0.0,-0.0,0.0,1.0121934607122294,0.3239019074279134
3.5203489380822743,10,4,92,1.038379543098016,2.481969394984258,4.166939120247103,0.0,-0.0,0.0,1.038379543098016,0.33228145379136514
4.352553985987972,11,4,92,2.4695698970136837,1.882984088974288,6.031093368331648,0.0,-0.0,0.0,2.4695698970136837,0.7902623670443788
6.9633278634723155,12,4,92,2.4345565349814424,1.6655622542104562,7.68,2.8632090742804164,-0.0,2.8632090742804164,2.4345565349814424,1.0112643471182032
5.327813218040154,13,4,92,2.4646417747784817,0.0,7.68,2.863171443261672,-0.0,2.863171443261672,2.4646417747784817,1.0208885719776357
3.240029767399877,14,4,92,2.495848351301823,0.0,7.68,0.744181416098054,-0.0,0.744181416098054,2.495848351301823,0.8590245852621355
4.616223713570966,15,4,92,1.0152050892243647,0.0,7.68,3.601018624346601,-0.0,3.601018624346601,1.0152050892243647,0.6169082389863061
3.6174148796725367,16,4,92,1.147399233160244,0.0,7.68,2.4700156465122927,-0.0,2.4700156465122927,1.147399233160244,0.567486023543425
2.6616643263500332,17,4,92,1.3326808107589163,0.0,7.68,1.328983515591117,-0.0,1.328983515591117,1.3326808107589163,0.5342384225572928
1.942315326765161,18,4,92,1.304577979079609,0.0,7.68,0.6377373476855519,-0.0,0.6377373476855519,1.304577979079609,0.46918545220277313
0.17317827096168234,19,4,92,1.1965628003410784,-1.0131506840856022,6.656615470620603,-0.010233845293794008,0.010233845293794008,0.0,1.1863289550472844,0.37962526561513105
0.0,20,4,92,1.1033308943581432,-1.0922975854145618,5.55328457626246,-0.011033308943581455,0.011033308943581455,0.0,1.0922975854145618,0.3495352273326598
0.0,21,4,92,0.9466395634668588,-0.9371731678321903,4.6066450127956005,-0.009466395634668556,0.009466395634668556,0.0,0.9371731678321903,0.2998954137063009
0.0,22,4,92,0.880901782200479,-0.8720927643784742,3.7257432305951212,-0.008809017822004828,0.008809017822004828,0.0,0.8720927643784742,0.27906968460111176
0.0,23,4,92,0.8408677685950419,-0.8324590909090914,2.884875462000079,-0.008408677685950439,0.008408677685950439,0.0,0.8324590909090914,0.2663869090909093
0.0,0,4,93,0.7581303761173901,-0.7505490723562162,2.126745085882689,-0.007581303761173941,0.007581303761173941,0.0,0.7505490723562162,0.24017570315398917
0.0,1,4,93,0.7274160904031138,-0.7201419294990827,1.3993289954795753,-0.007274160904031102,0.007274160904031102,0.0,0.7201419294990827,0.23044541743970648
0.0,2,4,93,0.7315657502670534,-0.7242500927643829,0.667763245212522,-0.007315657502670492,0.007315657502670492,0.0,0.7242500927643829,0.23176002968460252
0.0,3,4,93,0.7460215325799665,-0.6610856127603967,0.0,-0.08493591981956983,0.08493591981956983,0.0,0.6610856127603967,0.21154739608332696
0.0,4,4,93,0.8064977230561658,-0.0,0.0,-0.8064977230561658,0.8064977230561658,0.0,0.0,0.0
0.0,5,4,93,0.941729303215622,-0.0,0.0,-0.941729303215622,0.941729303215622,0.0,0.0,0.0
0.0,6,4,93,0.9967327827079135,-0.0,0.0,-0.9967327827079135,0.9967327827079135,0.0,0.0,0.0
0.0,7,4,93,0.915326143939859,-0.0,0.0,-0.915326143939859,0.915326143939859,0.0,0.0,0.0
0.7741612788625623,8,4,93,0.9535537172165992,-0.0,0.0,-0.17939243835403695,0.17939243835403695,0.0,0.7741612788625623,0.24773160923601992
1.9414677100240145,9,4,93,0.988639741703965,0.9528279683200496,0.9432996886368491,0.0,-0.0,0.0,0.988639741703965,0.3163647173452688
2.4092504178109184,10,4,93,1.0148258240897516,1.3944245937211668,2.3237800364208043,0.0,-0.0,0.0,1.0148258240897516,0.3247442637087205
1.4346045390558275,11,4,93,2.446016178005419,-1.0012975225600955,1.3123683974712128,-0.010114116389495997,0.010114116389495997,0.0,2.435902061615923,0.7794886597170954
1.6984016594055693,12,4,93,2.411002815973178,-0.7054751450019324,0.5997672409036043,-0.007126011565676049,0.007126011565676049,0.0,2.403876804407502,0.7692405774104006
11.02263509980154,13,4,93,2.4410880557702175,7.151750261713531,7.68,1.4297967823177924,-0.0,1.4297967823177924,2.4410880557702175,0.8971046968924425
6.124404149562385,14,4,93,2.472294632293558,0.0,7.68,3.6521095172688267,-0.0,3.6521095172688267,2.472294632293558,1.0873203641844404
3.007522072927134,15,4,93,0.9916513702161003,0.0,7.68,2.015870702711034,-0.0,2.015870702711034,0.9916513702161003,0.48081555245901697
0.8579603928383293,16,4,93,1.1238455141519796,-0.26322627010051386,7.414114878686349,-0.002658851213136526,0.002658851213136526,0.0,1.1211866629388432,0.3587797321404298
0.7069880200872026,17,4,93,1.309127091750652,-0.5961176809468147,6.8119758070228995,-0.006021390716634545,0.006021390716634545,0.0,1.3031057010340175,0.4169938243308856
0.6260428044255172,18,4,93,1.2810242600713446,-0.6484316410893691,6.156994351377072,-0.006549814556458311,0.006549814556458311,0.0,1.2744744455148864,0.4078318225647637
0.07747452492301714,19,4,93,1.173009081332814,-1.0845792108456989,5.061459794967275,-0.010955345564098051,0.010955345564098051,0.0,1.162053735768716,0.3718571954459891
0.0,20,4,93,1.0797771753498786,-1.0689794035963798,3.9816826196173967,-0.01079777175349883,0.01079777175349883,0.0,1.0689794035963798,0.34207340915084156
0.0,21,4,93,0.9230858444585943,-0.9138549860140084,3.0585967751588026,-0.009230858444585932,0.009230858444585932,0.0,0.9138549860140084,0.29243359552448267
0.0,22,4,93,0.8573480631922146,-0.8487745825602924,2.201248711966588,-0.008573480631922203,0.008573480631922203,0.0,0.8487745825602924,0.2716078664192936
0.0,23,4,93,0.8173140495867774,-0.8091409090909096,1.3839346623798106,-0.008173140495867814,0.008173140495867814,0.0,0.8091409090909096,0.2589250909090911
0.0,0,4,94,0.7457336819025142,-0.738276345083489,0.6382009804772963,-0.007457336819025162,0.007457336819025162,0.0,0.738276345083489,0.2362484304267165
0.0,1,4,94,0.7150193961882378,-0.6318189706725234,0.0,-0.0832004255157145,0.0832004255157145,0.0,0.6318189706725234,0.2021820706152075
0.0,2,4,94,0.7191690560521774,-0.0,0.0,-0.7191690560521774,0.7191690560521774,0.0,0.0,0.0
0.0,3,4,94,0.7336248383650905,-0.0,0.0,-0.7336248383650905,0.7336248383650905,0.0,0.0,0.0
0.0,4,4,94,0.7941010288412899,-0.0,0.0,-0.7941010288412899,0.7941010288412899,0.0,0.0,0.0
-0.0,5,4,94,0.9293326090007461,-0.0,0.0,-0.9293326090007461,0.9293326090007461,0.0,0.0,0.0
-0.0,6,4,94,0.9843360884930377,-0.0,0.0,-0.9843360884930377,0.9843360884930377,0.0,0.0,0.0
0.0,7,4,94,0.9029294497249831,-0.0,0.0,-0.9029294497249831,0.9029294497249831,0.0,0.0,0.0
0.04325421273578053,8,4,94,0.9411570230017232,-0.0,0.0,-0.8979028102659427,0.8979028102659427,0.0,0.04325421273578056,0.01384134807544978
0.23195533747233113,9,4,94,0.976243047489089,-0.0,0.0,-0.7442877100167579,0.7442877100167579,0.0,0.2319553374723311,0.07422570799114596
0.7426174384905486,10,4,94,1.0024291298748755,-0.0,0.0,-0.2598116913843269,0.2598116913843269,0.0,0.7426174384905486,0.23763758031697557
1.6782294224178373,11,4,94,2.433619483790543,-0.0,0.0,-0.7553900613727056,0.7553900613727056,0.0,1.6782294224178373,0.537033415173708
2.370114165783141,12,4,94,2.398606121758302,-0.0,0.0,-0.028491955975161076,0.028491955975161076,0.0,2.370114165783141,0.7584365330506051
1.7910232282922849,13,4,94,2.4286913615553414,-0.0,0.0,-0.6376681332630565,0.6376681332630565,0.0,1.7910232282922849,0.5731274330535312
1.5297522719493513,14,4,94,2.459897938078682,-0.0,0.0,-0.9301456661293308,0.9301456661293308,0.0,1.5297522719493513,0.4895207270237924
3.0380778109770867,15,4,94,0.9792546760012243,2.0588231349758623,2.038234903626104,0.0,-0.0,0.0,0.9792546760012243,0.3133614963203918
3.2618795011990693,16,4,94,1.1114488199371038,2.1504306812619656,4.16716127807545,0.0,-0.0,0.0,1.1114488199371038,0.3556636223798732
1.5032270450082703,17,4,94,1.296730397535776,0.2064966474724943,4.37159295907322,0.0,-0.0,0.0,1.296730397535776,0.41495372721144835
4.653749477445192,18,4,94,1.2686275658564687,3.3418252938654343,7.68,0.04329661772328919,-0.0,0.04329661772328919,1.2686275658564687,0.4094721767714288
2.0268520460992305,19,4,94,1.1606123871179381,0.0,7.68,0.8662396589812924,-0.0,0.8662396589812924,1.1606123871179381,0.44164800022112305
0.0,20,4,94,1.0673804811350027,-1.0567066763236528,6.612619518864997,-0.01067380481134994,0.01067380481134994,0.0,1.0567066763236528,0.3381461364235689
0.0,21,4,94,0.9106891502437184,-0.9015822587412813,5.701930368621278,-0.009106891502437153,0.009106891502437153,0.0,0.9015822587412813,0.28850632279721
-0.0,22,4,94,0.8449513689773387,-0.8365018552875653,4.85697899964394,-0.008449513689773425,0.008449513689773425,0.0,0.8365018552875653,0.2676805936920209
-0.0,23,4,94,0.8049173553719016,-0.7968681818181825,4.0520616442720385,-0.008049173553719036,0.008049173553719036,0.0,0.7968681818181825,0.25499781818181844
0.0,0,4,95,0.8019320290099522,-0.7939127087198526,3.2501296152620864,-0.008019320290099552,0.008019320290099552,0.0,0.7939127087198526,0.25405206679035286
0.0,1,4,95,0.7712177432956759,-0.7635055658627192,2.4789118719664103,-0.007712177432956713,0.007712177432956713,0.0,0.7635055658627192,0.24432178107607017
0.0,2,4,95,0.7753674031596154,-0.7676137291280192,1.7035444688067949,-0.007753674031596214,0.007753674031596214,0.0,0.7676137291280192,0.24563639332096615
0.0,3,4,95,0.7898231854725286,-0.7819249536178033,0.9137212833342663,-0.007898231854725268,0.007898231854725268,0.0,0.7819249536178033,0.25021598515769705
-0.0,4,4,95,0.8502993759487278,-0.8417963821892406,0.06342190738553843,-0.008502993759487265,0.008502993759487265,0.0,0.8417963821892406,0.26937484230055697
-0.0,5,4,95,0.9855309561081841,-0.06278768831168305,0.0,-0.9227432677965011,0.9227432677965011,0.0,0.06278768831168302,0.020092060259738566
-0.0,6,4,95,1.0405344356004758,-0.0,0.0,-1.0405344356004758,1.0405344356004758,0.0,0.0,0.0
0.0,7,4,95,0.959127796832421,-0.0,0.0,-0.959127796832421,0.959127796832421,0.0,0.0,0.0
0.44205975969078876,8,4,95,0.9973553701091613,-0.0,0.0,-0.5552956104183726,0.5552956104183726,0.0,0.4420597596907887,0.14145912310105238
2.1058395593611006,9,4,95,1.032441394596527,1.0733981647645736,1.062664183116928,0.0,-0.0,0.0,1.032441394596527,0.3303812462708886
4.683661351886025,10,4,95,1.0586274769823136,3.6250338749037114,4.651447719271602,0.0,-0.0,0.0,1.0586274769823136,0.3387607926343404
4.8048139029944075,11,4,95,2.489817830897981,2.3149960720964264,6.943293830647065,0.0,-0.0,0.0,2.489817830897981,0.7967417058873539
2.7836735682754727,12,4,95,2.45480446886574,0.3288690994097325,7.2688742390627,0.0,-0.0,0.0,2.45480446886574,0.7855374300370369
4.971276603576335,13,4,95,2.484889708662779,0.4152785464013132,7.68,2.071108348512243,-0.0,2.071108348512243,2.484889708662779,0.9631315938364322
1.0469225721296402,14,4,95,2.51609628518612,-1.454481975925915,6.21082628694352,-0.01469173713056482,0.01469173713056482,0.0,2.5014045480555556,0.8004494553777778
1.746724727649868,15,4,95,1.0354530231086623,0.7112717045412058,6.914985274439314,0.0,-0.0,0.0,1.0354530231086623,0.3313449673947719
5.826808814673379,16,4,95,1.1676471670445416,0.772742147030996,7.68,3.886419500597842,-0.0,3.886419500597842,1.1676471670445416,0.6888357149527383
2.673918131805263,17,4,95,1.3529287446432139,0.0,7.68,1.3209893871620493,-0.0,1.3209893871620493,1.3529287446432139,0.5400694375846706
5.217911334050496,18,4,95,1.3248259129639068,0.0,7.68,3.893085421086589,-0.0,3.893085421086589,1.3248259129639068,0.7396735197985727
1.693721922436434,19,4,95,1.216810734225376,0.0,7.68,0.47691118821105793,-0.0,0.47691118821105793,1.216810734225376,0.42805693231603714
-0.0,20,4,95,1.1235788282424406,-1.1123430399600163,6.55642117175756,-0.01123578828242433,0.01123578828242433,0.0,1.1123430399600163,0.3559497727872052
0.0,21,4,95,0.9668874973511564,-0.9572186223776449,5.589533674406403,-0.009668874973511543,0.009668874973511543,0.0,0.9572186223776449,0.30630995916084636
0.0,22,4,95,0.9011497160847766,-0.8921382189239287,4.6883839583216265,-0.009011497160847814,0.009011497160847814,0.0,0.8921382189239287,0.2854842300556572
0.0,23,4,95,0.8611157024793394,-0.852504545454546,3.827268255842287,-0.008611157024793425,0.008611157024793425,0.0,0.852504545454546,0.27280145454545474
0.0,0,4,96,0.8779650868611919,-0.86918543599258,2.9493031689810953,-0.008779650868611877,0.008779650868611877,0.0,0.86918543599258,0.2781393395176256
-0.0,1,4,96,0.8472508011469155,-0.8387782931354464,2.1020523678341796,-0.008472508011469149,0.008472508011469149,0.0,0.8387782931354464,0.26840905380334285
0.0,2,4,96,0.8514004610108551,-0.8428864564007466,1.2506519068233244,-0.008514004610108539,0.008514004610108539,0.0,0.8428864564007466,0.2697236660482389
0.0,3,4,96,0.8658562433237682,-0.8571976808905305,0.3847956634995562,-0.008658562433237704,0.008658562433237704,0.0,0.8571976808905305,0.2743032578849698
0.0,4,4,96,0.9263324337999675,-0.38094770686456064,0.0,-0.5453847269354068,0.5453847269354068,0.0,0.3809477068645607,0.12190326619665942
-0.0,5,4,96,1.0615640139594238,-0.0,0.0,-1.0615640139594238,1.0615640139594238,0.0,0.0,0.0
0.0,6,4,96,1.1165674934517154,-0.0,0.0,-1.1165674934517154,1.1165674934517154,0.0,0.0,0.0
-0.0,7,4,96,1.0351608546836608,-0.0,0.0,-1.0351608546836608,1.0351608546836608,0.0,0.0,0.0
1.1477077711272559,8,4,96,1.073388427960401,0.07431934316685496,0.0735761497351864,0.0,-0.0,0.0,1.073388427960401,0.3434842969473283
1.8507537165518864,9,4,96,1.1084744524477665,0.7422792641041198,0.8084326211982651,0.0,-0.0,0.0,1.1084744524477665,0.3547118247832853
5.252654747120379,10,4,96,1.1346605348335532,4.117994212286826,4.885246891362223,0.0,-0.0,0.0,1.1346605348335532,0.36309137114673706
9.120808376144206,11,4,96,2.5658508887492206,2.8229829380179567,7.68,3.731974549377028,-0.0,3.731974549377028,2.5658508887492206,1.1237354203542276
12.187280412300309,12,4,96,2.53083752671698,0.0,7.68,9.65644288558333,-0.0,9.65644288558333,2.53083752671698,1.5930055265702416
14.077440259381868,13,4,96,2.560922766514019,0.0,7.68,11.516517492867848,-0.0,11.516517492867848,2.560922766514019,1.7534848539560688
14.814109946411232,14,4,96,2.59212934303736,0.0,7.68,12.221980603373872,-0.0,12.221980603373872,2.59212934303736,1.8206840167055764
14.577455031083748,15,4,96,1.111486080959902,0.0,7.68,13.465968950123845,-0.0,13.465968950123845,1.111486080959902,1.4477656277622124
13.23437237029185,16,4,96,1.2436802248957814,0.0,7.68,11.990692145396068,-0.0,11.990692145396068,1.2436802248957814,1.3704228049582712
11.038720542968834,17,4,96,1.4289618024944537,0.0,7.68,9.60975874047438,-0.0,9.60975874047438,1.4289618024944537,1.2366192106506975
